,SUT,Paths,Methods,Operations,Parametric Operations,Parametered Operations,Used Parameters,Distinct Parameters,Parameters Per Operations,Path Depth,Path Depth Variance,Example Rate,Default Rate,Type,Method Count
1258,azure_maps-maps-management_2020-02-01-preview,8,5,14,14,14,61,9,4.357142857142857,8.142857142857142,3.836734693877552,0.0,0.0,"{""string"": {""num"": 60, ""format"": []}, ""object"": {""num"": 5, ""format"": []}}","{""get"": 6, ""put"": 2, ""delete"": 2, ""patch"": 2, ""post"": 2}"
1259,twilio_twilio_oauth_v1_1_42_0,5,2,5,0,2,11,9,2.2,2.4,0.24,0.0,0.0,"{""object"": {""num"": 2, ""format"": []}, ""string"": {""num"": 11, ""format"": []}}","{""get"": 3, ""post"": 2}"
1260,azure_automation-dscCompilationJob_2018-01-15,4,2,5,5,5,30,11,6.0,10.4,1.0399999999999998,0.0,0.0,"{""string"": {""num"": 29, ""format"": [""uuid""]}, ""object"": {""num"": 1, ""format"": []}, ""boolean"": {""num"": 1, ""format"": []}}","{""get"": 4, ""put"": 1}"
1261,nexmo_subaccounts_1_0_8,5,3,9,9,9,35,15,3.888888888888889,2.2222222222222223,0.1728395061728395,0.5142857142857142,0.02857142857142857,"{""string"": {""num"": 29, ""format"": []}, ""object"": {""num"": 5, ""format"": []}, ""number"": {""num"": 3, ""format"": []}, ""boolean"": {""num"": 3, ""format"": []}}","{""get"": 4, ""post"": 4, ""patch"": 1}"
1262,azure_resources-policy_2015-10-01-preview,7,3,13,13,13,59,19,4.538461538461538,5.0,8.0,0.0,0.0,"{""string"": {""num"": 58, ""format"": []}, ""object"": {""num"": 3, ""format"": []}}","{""get"": 7, ""put"": 3, ""delete"": 3}"
1263,azure_apimanagement-apimdeployment_2016-07-07,10,5,13,13,13,143,35,11.0,7.923076923076923,1.9171597633136097,0.0,0.06293706293706294,"{""string"": {""num"": 123, ""format"": [""date-time""]}, ""object"": {""num"": 8, ""format"": []}, ""integer"": {""num"": 6, ""format"": []}}","{""post"": 6, ""get"": 4, ""put"": 1, ""delete"": 1, ""patch"": 1}"
1264,azure_compute-disk_2016-04-30-preview,10,5,16,16,16,70,11,4.375,7.75,1.4375,0.0,0.0,"{""string"": {""num"": 66, ""format"": []}, ""object"": {""num"": 6, ""format"": []}, ""integer"": {""num"": 2, ""format"": []}}","{""get"": 6, ""put"": 2, ""delete"": 2, ""patch"": 2, ""post"": 4}"
1265,azure_logic_2015-08-01-preview,14,5,27,27,27,160,16,5.925925925925926,9.185185185185185,1.4101508916323728,0.0,0.0,"{""string"": {""num"": 153, ""format"": [""date-time""]}, ""integer"": {""num"": 7, ""format"": []}, ""object"": {""num"": 8, ""format"": []}}","{""get"": 13, ""put"": 6, ""delete"": 6, ""patch"": 1, ""post"": 1}"
1266,azure_sql-serverAutomaticTuning_2017-03-01-preview,1,2,2,2,2,11,7,5.5,10.0,0.0,0.0,0.0,"{""string"": {""num"": 11, ""format"": []}, ""object"": {""num"": 1, ""format"": []}}","{""get"": 1, ""patch"": 1}"
1267,googleapis_webmasters_v3,5,4,9,9,9,150,22,16.666666666666668,2.888888888888889,1.2098765432098766,0.0,0.0,"{""string"": {""num"": 112, ""format"": []}, ""boolean"": {""num"": 18, ""format"": []}, ""object"": {""num"": 1, ""format"": []}, ""integer"": {""num"": 2, ""format"": []}}","{""get"": 4, ""put"": 2, ""delete"": 2, ""post"": 1}"
1268,uscann_1_0,5,1,5,0,5,36,26,7.2,2.0,0.0,0.0,0.1388888888888889,"{""string"": {""num"": 33, ""format"": []}, ""object"": {""num"": 5, ""format"": []}, ""integer"": {""num"": 3, ""format"": []}}","{""post"": 5}"
1269,azure_network-expressRoutePort_2018-08-01,7,4,10,10,10,39,10,3.9,7.4,2.44,0.0,0.0,"{""string"": {""num"": 39, ""format"": []}, ""object"": {""num"": 2, ""format"": []}}","{""get"": 7, ""put"": 1, ""delete"": 1, ""patch"": 1}"
1270,azure_sql-deprecated_2014-04-01,3,1,3,3,3,16,6,5.333333333333333,11.333333333333334,0.2222222222222222,0.0,0.0,"{""string"": {""num"": 15, ""format"": []}}","{""get"": 3}"
1271,ideaconsult_nanoreg_4_0_0,12,2,13,13,13,91,34,7.0,3.8461538461538463,2.1301775147928996,0.0,0.14285714285714285,"{""string"": {""num"": 36, ""format"": []}, ""integer"": {""num"": 23, ""format"": []}, ""boolean"": {""num"": 9, ""format"": []}, ""number"": {""num"": 1, ""format"": []}, ""object"": {""num"": 1, ""format"": []}}","{""get"": 12, ""post"": 1}"
1272,ato_0_0_6,38,4,74,58,74,622,47,8.405405405405405,3.0,0.972972972972973,0.4115755627009646,0.07717041800643087,"{""string"": {""num"": 574, ""format"": [""date-time"", ""date""]}, ""object"": {""num"": 24, ""format"": []}}","{""get"": 38, ""post"": 12, ""put"": 12, ""delete"": 12}"
1273,googleapis_kgsearch_v1,1,1,1,1,1,29,16,29.0,2.0,0.0,0.0,0.0,"{""array"": {""num"": 3, ""format"": []}, ""string"": {""num"": 20, ""format"": []}, ""boolean"": {""num"": 4, ""format"": []}, ""integer"": {""num"": 1, ""format"": []}}","{""get"": 1}"
1274,googleapis_vectortile_v1,1,1,1,1,1,40,29,40.0,2.0,0.0,0.0,0.0,"{""string"": {""num"": 25, ""format"": []}, ""integer"": {""num"": 3, ""format"": []}, ""array"": {""num"": 1, ""format"": []}, ""boolean"": {""num"": 6, ""format"": []}}","{""get"": 1}"
1275,azure_azsadmin-ScaleUnitNode_2016-05-01,8,2,8,8,8,48,14,6.0,10.625,0.484375,0.0,0.16666666666666666,"{""string"": {""num"": 48, ""format"": []}, ""object"": {""num"": 1, ""format"": []}}","{""get"": 2, ""post"": 6}"
1276,npr_identity_2,4,4,5,1,5,15,9,3.0,2.2,0.15999999999999998,0.0,0.06666666666666667,"{""string"": {""num"": 10, ""format"": []}, ""object"": {""num"": 1, ""format"": []}, ""integer"": {""num"": 3, ""format"": []}, ""boolean"": {""num"": 1, ""format"": []}, ""number"": {""num"": 1, ""format"": []}, ""array"": {""num"": 1, ""format"": []}}","{""post"": 2, ""put"": 1, ""get"": 1, ""delete"": 1}"
1277,hetras-certification_booking_v0,17,4,19,19,19,237,87,12.473684210526315,5.7894736842105265,3.008310249307479,0.0,0.0,"{""string"": {""num"": 158, ""format"": [""date-time"", ""byte""]}, ""integer"": {""num"": 29, ""format"": []}, ""array"": {""num"": 19, ""format"": []}, ""boolean"": {""num"": 20, ""format"": []}, ""object"": {""num"": 8, ""format"": []}, ""number"": {""num"": 4, ""format"": []}}","{""get"": 11, ""post"": 6, ""patch"": 1, ""put"": 1}"
1278,apisetu_npsailu_3_0_0,1,1,1,0,1,4,4,4.0,2.0,0.0,0.5,0.0,"{""object"": {""num"": 1, ""format"": []}, ""string"": {""num"": 2, ""format"": [""uuid""]}, ""integer"": {""num"": 1, ""format"": []}}","{""post"": 1}"
1279,azure_servermanagement_2015-07-01-preview,15,5,25,25,25,130,15,5.2,9.8,9.36,0.0,0.0,"{""string"": {""num"": 126, ""format"": [""password""]}, ""object"": {""num"": 7, ""format"": []}}","{""get"": 9, ""put"": 4, ""delete"": 3, ""patch"": 3, ""post"": 6}"
1280,etmdb_1_0_0,27,1,27,27,27,27,11,1.0,5.0,0.0,0.0,0.0,"{""string"": {""num"": 27, ""format"": []}}","{""get"": 27}"
1281,vonage_extension_1_11_8,2,1,2,2,2,9,8,4.5,4.5,0.25,0.0,0.0,"{""string"": {""num"": 5, ""format"": []}, ""number"": {""num"": 4, ""format"": []}}","{""get"": 2}"
1282,azure_automation-dscNodeConfiguration_2018-01-15,2,3,4,4,4,31,15,7.75,9.75,0.1875,0.0,0.0,"{""string"": {""num"": 27, ""format"": []}, ""integer"": {""num"": 2, ""format"": []}, ""object"": {""num"": 1, ""format"": []}, ""boolean"": {""num"": 1, ""format"": []}}","{""get"": 2, ""put"": 1, ""delete"": 1}"
1283,apisetu_puekar_3_0_0,1,1,1,0,1,8,8,8.0,2.0,0.0,0.75,0.0,"{""object"": {""num"": 1, ""format"": []}, ""string"": {""num"": 6, ""format"": [""uuid""]}, ""integer"": {""num"": 1, ""format"": []}}","{""post"": 1}"
1284,apisetu_transportmh_3_0_0,2,1,2,0,2,14,9,7.0,2.0,0.0,0.7142857142857143,0.0,"{""object"": {""num"": 2, ""format"": []}, ""string"": {""num"": 10, ""format"": [""uuid""]}, ""integer"": {""num"": 2, ""format"": []}}","{""post"": 2}"
1285,apisetu_hptechboard_3_0_0,1,1,1,0,1,5,5,5.0,2.0,0.0,0.6,0.0,"{""object"": {""num"": 1, ""format"": []}, ""string"": {""num"": 3, ""format"": [""uuid""]}, ""integer"": {""num"": 1, ""format"": []}}","{""post"": 1}"
1286,azure_sql-disasterRecoveryConfigurations_2014-04-01,4,4,6,6,6,29,5,4.833333333333333,10.166666666666666,0.4722222222222223,0.0,0.0,"{""string"": {""num"": 29, ""format"": []}}","{""get"": 2, ""put"": 1, ""delete"": 1, ""post"": 2}"
1287,twilio_twilio_frontline_v1_1_42_0,1,2,2,2,2,6,5,3.0,3.0,0.0,0.0,0.0,"{""string"": {""num"": 4, ""format"": []}, ""object"": {""num"": 1, ""format"": []}, ""boolean"": {""num"": 1, ""format"": []}}","{""get"": 1, ""post"": 1}"
1288,clickup_1_0_0,1,2,2,0,1,2,2,1.0,1.0,0.0,0.0,0.0,"{""object"": {""num"": 1, ""format"": []}, ""string"": {""num"": 2, ""format"": []}}","{""get"": 1, ""post"": 1}"
1289,azure_security-complianceResults_2017-08-01,2,1,2,2,2,5,4,2.5,4.5,0.25,0.0,0.0,"{""string"": {""num"": 5, ""format"": []}}","{""get"": 2}"
1290,azure_azsadmin-DirectoryTenant_2015-11-01,2,3,4,4,4,19,8,4.75,7.75,0.1875,0.0,0.21052631578947367,"{""string"": {""num"": 19, ""format"": []}, ""object"": {""num"": 1, ""format"": []}}","{""get"": 2, ""put"": 1, ""delete"": 1}"
1291,listennotes_2_0,22,3,23,16,23,86,40,3.739130434782609,1.5217391304347827,0.510396975425331,0.0,0.3023255813953488,"{""string"": {""num"": 53, ""format"": []}, ""integer"": {""num"": 16, ""format"": []}, ""object"": {""num"": 3, ""format"": []}}","{""get"": 19, ""post"": 3, ""delete"": 1}"
1292,googleapis_replicapool_v1beta1,7,2,10,10,10,285,52,28.5,5.8,1.56,0.0,0.14736842105263157,"{""string"": {""num"": 206, ""format"": []}, ""integer"": {""num"": 29, ""format"": []}, ""boolean"": {""num"": 30, ""format"": []}, ""object"": {""num"": 4, ""format"": []}}","{""get"": 4, ""post"": 6}"
1293,azure_azurestack-AzureStack_2017-06-01,1,1,1,1,1,1,1,1.0,3.0,0.0,0.0,1.0,"{""string"": {""num"": 1, ""format"": []}}","{""get"": 1}"
1294,va_forms_0_0_0,2,1,2,2,2,2,2,1.0,1.5,0.25,0.0,0.0,"{""string"": {""num"": 2, ""format"": []}}","{""get"": 2}"
1295,azure_sql-firewallRules_2014-04-01,2,3,4,4,4,22,8,5.5,9.75,0.1875,0.0,0.0,"{""string"": {""num"": 22, ""format"": []}, ""object"": {""num"": 1, ""format"": []}}","{""get"": 2, ""put"": 1, ""delete"": 1}"
1296,healthcare_1_0_0,16,1,16,16,16,26,3,1.625,2.0625,0.30859375,0.0,0.0,"{""string"": {""num"": 10, ""format"": []}}","{""get"": 16}"
1297,roaring_1_0,7,2,11,11,11,25,7,2.272727272727273,1.0,0.0,0.0,0.0,"{""string"": {""num"": 25, ""format"": []}, ""object"": {""num"": 5, ""format"": []}}","{""get"": 6, ""post"": 5}"
1298,poemist_1_0,1,1,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,{},"{""get"": 1}"
1299,apisetu_epramanhp_3_0_0,14,1,14,0,14,70,5,5.0,2.0,0.0,0.6,0.0,"{""object"": {""num"": 14, ""format"": []}, ""string"": {""num"": 42, ""format"": [""uuid""]}, ""integer"": {""num"": 14, ""format"": []}}","{""post"": 14}"
1300,interzoid_getcompanymatch_1_0_0,1,1,1,1,1,2,2,2.0,1.0,0.0,0.0,0.0,"{""string"": {""num"": 2, ""format"": []}}","{""get"": 1}"
1301,azure_hanaonazure_2017-11-03-preview,9,5,15,15,15,60,9,4.0,7.4,2.773333333333334,0.0,0.0,"{""string"": {""num"": 60, ""format"": []}, ""object"": {""num"": 4, ""format"": []}}","{""get"": 6, ""put"": 2, ""delete"": 2, ""patch"": 2, ""post"": 3}"
1302,apisetu_aiimsrishikesh_3_0_0,1,1,1,0,1,5,5,5.0,2.0,0.0,0.6,0.0,"{""object"": {""num"": 1, ""format"": []}, ""string"": {""num"": 3, ""format"": [""uuid""]}, ""integer"": {""num"": 1, ""format"": []}}","{""post"": 1}"
1303,visiblethread_1_0,8,2,12,4,8,17,11,1.4166666666666667,1.5833333333333333,0.9097222222222223,0.35294117647058826,0.0,"{""object"": {""num"": 4, ""format"": []}, ""string"": {""num"": 4, ""format"": [""binary""]}, ""integer"": {""num"": 12, ""format"": []}, ""boolean"": {""num"": 1, ""format"": []}}","{""get"": 8, ""post"": 4}"
1304,stackexchange_2_0,124,2,124,124,124,1118,42,9.016129032258064,2.4919354838709675,0.846709157127992,0.0,0.0,"{""string"": {""num"": 563, ""format"": []}, ""integer"": {""num"": 408, ""format"": []}, ""boolean"": {""num"": 4, ""format"": []}}","{""get"": 121, ""post"": 3}"
1305,azure_resources-policyAssignments_2018-03-01,5,3,9,9,9,50,19,5.555555555555555,4.666666666666667,11.11111111111111,0.0,0.0,"{""string"": {""num"": 50, ""format"": []}, ""object"": {""num"": 2, ""format"": []}}","{""get"": 5, ""put"": 2, ""delete"": 2}"
1306,mastercard_MerchantIdentifier_2_0_0,1,1,1,1,1,2,2,2.0,1.0,0.0,0.0,0.5,"{""string"": {""num"": 2, ""format"": []}}","{""get"": 1}"
1307,azure_monitor-guestDiagnosticSettings_API_2018-06-01-preview,3,4,6,6,6,38,15,6.333333333333333,7.333333333333333,1.222222222222222,0.0,0.0,"{""string"": {""num"": 34, ""format"": []}, ""object"": {""num"": 2, ""format"": []}, ""integer"": {""num"": 1, ""format"": []}}","{""get"": 3, ""put"": 1, ""delete"": 1, ""patch"": 1}"
1308,azure_network-applicationSecurityGroup_2017-09-01,3,3,5,5,5,21,8,4.2,7.2,1.3599999999999999,0.0,0.0,"{""string"": {""num"": 21, ""format"": []}, ""object"": {""num"": 1, ""format"": []}}","{""get"": 3, ""put"": 1, ""delete"": 1}"
1309,azure_frontdoor-networkexperiment_2019-11-01,8,4,14,14,14,79,17,5.642857142857143,8.857142857142858,2.5510204081632653,0.0,0.0,"{""string"": {""num"": 74, ""format"": [""date-time""]}, ""object"": {""num"": 4, ""format"": []}}","{""get"": 8, ""put"": 2, ""delete"": 2, ""patch"": 2}"
1310,onsched_utility_v1,2,1,2,0,0,0,0,0.0,4.0,0.0,0.0,0.0,{},"{""get"": 2}"
1311,apisetu_edistrictup_3_0_0,6,1,6,0,6,30,5,5.0,2.0,0.0,0.6,0.0,"{""object"": {""num"": 6, ""format"": []}, ""string"": {""num"": 18, ""format"": [""uuid""]}, ""integer"": {""num"": 6, ""format"": []}}","{""post"": 6}"
1312,azure_web-CertificateRegistrationProvider_2015-08-01,1,1,1,1,1,1,1,1.0,3.0,0.0,0.0,0.0,"{""string"": {""num"": 1, ""format"": []}}","{""get"": 1}"
1313,parliament_search_Live,3,1,3,2,2,11,6,3.6666666666666665,1.0,0.0,0.0,0.0,"{""string"": {""num"": 6, ""format"": []}, ""number"": {""num"": 4, ""format"": []}}","{""get"": 3}"
1314,azure_azurestack-CustomerSubscription_2017-06-01,2,3,4,4,4,23,9,5.75,9.75,0.1875,0.0,0.17391304347826086,"{""string"": {""num"": 23, ""format"": []}, ""object"": {""num"": 1, ""format"": []}}","{""get"": 2, ""put"": 1, ""delete"": 1}"
1315,files_0_0_1,134,4,222,176,217,1172,384,5.2792792792792795,1.7477477477477477,0.5219543868192518,0.3250853242320819,0.0034129692832764505,"{""integer"": {""num"": 309, ""format"": []}, ""string"": {""num"": 602, ""format"": [""date-time"", ""binary""]}, ""object"": {""num"": 277, ""format"": []}, ""boolean"": {""num"": 219, ""format"": []}, ""number"": {""num"": 1, ""format"": []}}","{""get"": 110, ""post"": 54, ""delete"": 32, ""patch"": 26}"
1316,azure_streamanalytics-outputs_2016-03-01,3,5,6,6,6,42,11,7.0,10.0,0.3333333333333333,0.0,0.0,"{""string"": {""num"": 42, ""format"": []}, ""object"": {""num"": 3, ""format"": []}}","{""get"": 2, ""put"": 1, ""delete"": 1, ""patch"": 1, ""post"": 1}"
1317,klarna_openai_v0,1,1,1,1,1,3,3,3.0,4.0,0.0,0.0,0.0,"{""string"": {""num"": 1, ""format"": []}, ""integer"": {""num"": 2, ""format"": []}}","{""get"": 1}"
1318,elevenlabs_1_0,18,3,19,11,18,50,12,2.6315789473684212,3.473684210526316,1.0914127423822715,0.0,0.02,"{""string"": {""num"": 43, ""format"": [""binary""]}, ""object"": {""num"": 7, ""format"": []}, ""number"": {""num"": 6, ""format"": []}, ""boolean"": {""num"": 1, ""format"": []}}","{""get"": 9, ""post"": 7, ""delete"": 3}"
1319,vtex_VTEX-Do-API_1_0,5,3,8,6,8,55,23,6.875,1.625,0.484375,0.6545454545454545,0.0,"{""string"": {""num"": 53, ""format"": []}, ""integer"": {""num"": 2, ""format"": []}, ""object"": {""num"": 4, ""format"": []}}","{""get"": 4, ""post"": 3, ""put"": 1}"
1320,azure_datamigration_2017-11-15-preview,17,5,26,26,26,136,13,5.230769230769231,8.923076923076923,5.5325443786982245,0.0,0.0,"{""string"": {""num"": 133, ""format"": []}, ""object"": {""num"": 8, ""format"": []}, ""boolean"": {""num"": 3, ""format"": []}}","{""get"": 11, ""post"": 6, ""put"": 3, ""delete"": 3, ""patch"": 3}"
1321,vatapi_1,9,4,11,8,11,63,32,5.7272727272727275,1.2727272727272727,0.1983471074380165,0.0,0.0,"{""string"": {""num"": 50, ""format"": []}, ""integer"": {""num"": 13, ""format"": []}, ""object"": {""num"": 2, ""format"": []}}","{""get"": 8, ""post"": 1, ""put"": 1, ""delete"": 1}"
1322,apisetu_rajasthanrajeduboard_3_0_0,2,1,2,0,2,12,6,6.0,2.0,0.0,0.6666666666666666,0.0,"{""object"": {""num"": 2, ""format"": []}, ""string"": {""num"": 8, ""format"": [""uuid""]}, ""integer"": {""num"": 2, ""format"": []}}","{""post"": 2}"
1323,apisetu_transportld_3_0_0,2,1,2,0,2,14,9,7.0,2.0,0.0,0.7142857142857143,0.0,"{""object"": {""num"": 2, ""format"": []}, ""string"": {""num"": 10, ""format"": [""uuid""]}, ""integer"": {""num"": 2, ""format"": []}}","{""post"": 2}"
1324,turbinelabs_1_0,25,4,44,34,42,683,88,15.522727272727273,2.0454545454545454,0.952479338842975,0.0,0.0,"{""string"": {""num"": 416, ""format"": []}, ""object"": {""num"": 13, ""format"": []}, ""integer"": {""num"": 122, ""format"": []}, ""boolean"": {""num"": 107, ""format"": []}}","{""get"": 22, ""delete"": 9, ""post"": 9, ""put"": 4}"
1325,azure_sql-recommendedElasticPools_2014-04-01,3,1,3,3,3,14,5,4.666666666666667,10.0,0.6666666666666666,0.0,0.0,"{""string"": {""num"": 14, ""format"": []}}","{""get"": 3}"
1326,vonage_reports_1_0_1,1,1,1,1,1,12,12,12.0,3.0,0.0,0.0,0.16666666666666666,"{""string"": {""num"": 9, ""format"": []}, ""number"": {""num"": 2, ""format"": []}}","{""get"": 1}"
1327,apiz_commerce-identity_v1_1_0,1,1,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,{},"{""get"": 1}"
1328,opencagedata_1,1,1,1,1,1,19,19,19.0,2.0,0.0,0.0,0.0,"{""integer"": {""num"": 3, ""format"": []}, ""string"": {""num"": 8, ""format"": []}, ""boolean"": {""num"": 8, ""format"": []}}","{""get"": 1}"
1329,azure_sql-elasticPools_2017-10-01-preview,2,4,5,5,5,38,18,7.6,9.8,0.15999999999999998,0.0,0.0,"{""string"": {""num"": 31, ""format"": []}, ""integer"": {""num"": 3, ""format"": []}, ""object"": {""num"": 2, ""format"": []}, ""number"": {""num"": 2, ""format"": []}, ""boolean"": {""num"": 1, ""format"": []}}","{""get"": 2, ""put"": 1, ""delete"": 1, ""patch"": 1}"
1330,googleapis_toolresults_v1beta3,22,3,29,29,29,1034,102,35.6551724137931,8.96551724137931,7.136741973840666,0.0,0.0,"{""string"": {""num"": 671, ""format"": [""byte""]}, ""integer"": {""num"": 103, ""format"": []}, ""boolean"": {""num"": 118, ""format"": []}, ""object"": {""num"": 9, ""format"": []}, ""number"": {""num"": 2, ""format"": []}, ""array"": {""num"": 1, ""format"": []}}","{""get"": 19, ""post"": 8, ""patch"": 2}"
1331,netlicensing_2_x,20,3,40,23,30,163,57,4.075,1.675,0.31937499999999996,0.0,0.024539877300613498,"{""object"": {""num"": 16, ""format"": []}, ""boolean"": {""num"": 29, ""format"": []}, ""string"": {""num"": 109, ""format"": [""date-time""]}, ""number"": {""num"": 4, ""format"": []}, ""integer"": {""num"": 6, ""format"": []}}","{""get"": 18, ""post"": 16, ""delete"": 6}"
1332,azure_sql-sql,6,2,7,7,7,42,11,6.0,11.714285714285714,0.489795918367347,0.0,0.0,"{""string"": {""num"": 39, ""format"": []}, ""object"": {""num"": 1, ""format"": []}}","{""get"": 6, ""put"": 1}"
1333,azure_network-serviceTags_2019-04-01,1,1,1,1,1,3,3,3.0,7.0,0.0,0.0,0.0,"{""string"": {""num"": 3, ""format"": []}}","{""get"": 1}"
1334,azure_apimanagement-apimtenant_2016-10-10,11,5,14,14,14,66,8,4.714285714285714,10.785714285714286,0.4540816326530611,0.0,0.0,"{""string"": {""num"": 62, ""format"": []}, ""object"": {""num"": 5, ""format"": []}, ""boolean"": {""num"": 4, ""format"": []}}","{""get"": 4, ""patch"": 1, ""post"": 7, ""put"": 1, ""delete"": 1}"
1335,apisetu_issuer_3_0_0,2,1,2,0,2,29,18,14.5,1.0,0.0,0.3448275862068966,0.0,"{""string"": {""num"": 29, ""format"": []}, ""object"": {""num"": 2, ""format"": []}}","{""post"": 2}"
1336,azure_azsadmin-PublicIpAddresses_2015-06-15,1,1,1,1,1,7,7,7.0,5.0,0.0,0.0,0.14285714285714285,"{""string"": {""num"": 7, ""format"": []}}","{""get"": 1}"
1337,redeal_analytics_1_0_0,1,1,1,1,1,6,6,6.0,1.0,0.0,0.0,0.0,"{""string"": {""num"": 5, ""format"": []}}","{""get"": 1}"
1338,azure_network-availableDelegations_2018-08-01,2,1,2,2,2,7,4,3.5,8.0,1.0,0.0,0.0,"{""string"": {""num"": 7, ""format"": []}}","{""get"": 2}"
1339,winsms_1_0_0,11,2,11,3,8,21,11,1.9090909090909092,2.3636363636363638,0.4132231404958677,0.6190476190476191,0.2857142857142857,"{""object"": {""num"": 3, ""format"": []}, ""integer"": {""num"": 13, ""format"": []}, ""string"": {""num"": 8, ""format"": []}, ""array"": {""num"": 2, ""format"": []}}","{""get"": 6, ""post"": 5}"
1340,apisetu_asrb_3_0_0,1,1,1,0,1,6,6,6.0,2.0,0.0,0.6666666666666666,0.0,"{""object"": {""num"": 1, ""format"": []}, ""string"": {""num"": 4, ""format"": [""uuid""]}, ""integer"": {""num"": 1, ""format"": []}}","{""post"": 1}"
1341,naviplancentral_factfinder_v1,82,4,151,131,149,543,95,3.596026490066225,3.0927152317880795,0.9582913030130256,0.0,0.0,"{""integer"": {""num"": 232, ""format"": []}, ""string"": {""num"": 163, ""format"": [""date-time""]}, ""object"": {""num"": 49, ""format"": []}, ""number"": {""num"": 68, ""format"": []}, ""boolean"": {""num"": 8, ""format"": []}}","{""get"": 79, ""post"": 25, ""put"": 25, ""delete"": 22}"
1342,azure_azsadmin-Plan_2015-11-01,5,3,7,7,7,29,8,4.142857142857143,7.714285714285714,1.6326530612244896,0.0,0.2413793103448276,"{""string"": {""num"": 29, ""format"": []}, ""object"": {""num"": 1, ""format"": []}}","{""get"": 5, ""put"": 1, ""delete"": 1}"
1343,docker_dvp_1_0_0,8,2,8,5,7,18,9,2.25,4.625,8.734375,0.2222222222222222,0.0,"{""string"": {""num"": 9, ""format"": []}, ""integer"": {""num"": 5, ""format"": []}, ""object"": {""num"": 2, ""format"": []}}","{""get"": 6, ""post"": 2}"
1344,zapier_nla_1_0_0,4,2,4,1,1,3,3,0.75,3.5,0.75,0.0,0.3333333333333333,"{""string"": {""num"": 2, ""format"": []}, ""object"": {""num"": 1, ""format"": []}, ""boolean"": {""num"": 1, ""format"": []}}","{""get"": 3, ""post"": 1}"
